crime_id,victim_id,location_id,station_id,crime_type,crime_date,crime_time,severity,weapon_used,loss_amount,arrest_made
C002918,V02417,L0159,S049,Theft,2024-01-18,Morning,Medium,Knife,87919,Yes
C002919,V01877,L0138,S025,Fraud,2023-01-17,Morning,Low,None,272661,Yes
C002920,V00692,L0286,S049,Robbery,2024-06-11,Afternoon,Low,None,76113,Yes
C002921,V01744,L0249,S073,Cyber Crime,2025-08-21,Evening,Medium,Knife,339232,Yes
C002922,V02826,L0029,S034,Theft,2023-07-19,Night,Medium,Gun,200812,No
C002923,V03799,L0202,S057,Theft,2024-04-07,Afternoon,Medium,None,13196,Yes
C002924,V03344,L0164,S041,Assault,2025-10-01,Afternoon,Medium,None,141094,Yes
C002925,V01941,L0299,S050,Theft,2024-02-05,Evening,Low,Knife,20053,No
C002926,V00737,L0054,S073,Fraud,2024-05-22,Afternoon,Medium,None,300355,Yes
C002927,V02802,L0131,S049,Assault,2025-07-21,Evening,Low,Knife,484240,Yes
C002928,V01217,L0105,S029,Fraud,2023-03-22,Afternoon,Medium,None,28788,No
C002929,V00870,L0067,S060,Theft,2024-10-20,Evening,High,Stick,382649,No
C002930,V00637,L0058,S024,Cyber Crime,2025-09-13,Afternoon,Low,None,431752,Yes
C002931,V03922,L0009,S055,Cyber Crime,2023-09-14,Night,Low,None,67263,No
C002932,V00467,L0053,S025,Assault,2024-08-16,Afternoon,Medium,None,181375,Yes
C002933,V02603,L0157,S060,Fraud,2024-08-18,Morning,Medium,Knife,255176,No
C002934,V03703,L0160,S027,Robbery,2025-02-04,Morning,Medium,None,419291,Yes
C002935,V00748,L0179,S054,Kidnapping,2025-05-10,Night,Low,Knife,81878,Yes
C002936,V02755,L0125,S070,Robbery,2024-12-20,Evening,Medium,None,350711,Yes
C002937,V03892,L0191,S066,Burglary,2024-04-28,Morning,Medium,None,391519,No
C002938,V03680,L0019,S047,Kidnapping,2025-11-29,Night,Low,Gun,53507,No
C002939,V03121,L0154,S010,Assault,2023-03-02,Morning,Low,None,118758,No
C002940,V02317,L0249,S048,Robbery,2024-02-02,Morning,High,None,497213,No
C002941,V03813,L0176,S023,Burglary,2025-08-04,Morning,Low,Stick,209697,Yes
C002942,V02733,L0003,S040,Theft,2024-08-05,Night,High,Knife,308946,Yes
C002943,V03011,L0175,S060,Kidnapping,2024-04-09,Night,Medium,Gun,188344,Yes
C002944,V00714,L0162,S066,Fraud,2023-08-05,Night,High,None,212465,No
C002945,V03513,L0169,S031,Theft,2024-05-07,Evening,High,Gun,265691,No
C002946,V00457,L0211,S044,Burglary,2023-10-19,Morning,Medium,None,439124,Yes
C002947,V00272,L0207,S064,Cyber Crime,2025-04-20,Night,High,Gun,48387,Yes
C002948,V03012,L0160,S068,Robbery,2025-03-01,Morning,Low,None,440001,Yes
C002949,V01978,L0068,S012,Cyber Crime,2023-06-30,Evening,Medium,None,75571,No
C002950,V03108,L0135,S055,Theft,2025-04-24,Night,Low,Knife,285527,No
C002951,V02815,L0109,S070,Theft,2025-03-14,Morning,Medium,Gun,468916,No
C002952,V02560,L0264,S022,Robbery,2023-10-25,Night,High,Stick,364311,No
C002953,V03468,L0256,S008,Burglary,2024-01-25,Night,High,None,274567,Yes
C002954,V03476,L0024,S003,Robbery,2024-05-18,Morning,Medium,None,35960,No
C002955,V03463,L0297,S045,Assault,2025-08-09,Afternoon,Medium,None,109326,Yes
C002956,V01451,L0026,S023,Cyber Crime,2024-09-17,Night,Medium,Gun,196219,No
C002957,V02133,L0003,S043,Theft,2024-02-18,Evening,Medium,None,139537,Yes
C002958,V00236,L0300,S035,Theft,2023-11-13,Afternoon,Low,Gun,273493,No
C002959,V01309,L0162,S002,Burglary,2024-10-27,Morning,Low,None,98246,No
C002960,V00382,L0018,S039,Robbery,2025-08-11,Evening,High,Stick,53893,No
C002961,V00737,L0195,S017,Fraud,2025-07-25,Afternoon,Medium,Gun,205145,Yes
C002962,V03665,L0044,S072,Robbery,2025-05-17,Morning,Low,Knife,435861,Yes
C002963,V02866,L0149,S064,Burglary,2023-11-29,Morning,Medium,Stick,70123,Yes
C002964,V03716,L0095,S019,Burglary,2023-10-26,Evening,Medium,Stick,159041,Yes
C002965,V00152,L0071,S018,Assault,2024-01-03,Morning,Medium,None,358647,Yes
C002966,V03855,L0142,S024,Burglary,2025-09-26,Afternoon,Medium,Gun,116515,Yes
C002967,V03290,L0170,S033,Burglary,2024-01-11,Afternoon,High,Gun,198309,Yes
C002968,V02146,L0095,S049,Cyber Crime,2024-01-11,Afternoon,Low,Gun,122451,Yes
C002969,V03906,L0167,S017,Theft,2024-09-20,Evening,Low,None,35323,Yes
C002970,V01693,L0285,S069,Burglary,2024-11-13,Night,Low,Knife,85707,Yes
C002971,V01391,L0166,S007,Assault,2025-01-08,Afternoon,Low,None,97767,Yes
C002972,V01402,L0251,S012,Kidnapping,2025-04-23,Evening,Low,None,390013,Yes
C002973,V01476,L0187,S063,Theft,2025-07-15,Night,Low,Gun,248556,Yes
C002974,V02630,L0029,S017,Fraud,2023-05-28,Night,High,Knife,341756,Yes
C002975,V01423,L0051,S010,Theft,2023-09-11,Night,Medium,None,412244,Yes
C002976,V03478,L0099,S033,Kidnapping,2025-09-16,Evening,Medium,Knife,448194,Yes
C002977,V01879,L0032,S070,Cyber Crime,2024-10-28,Evening,High,None,318401,No
C002978,V02749,L0130,S042,Assault,2023-10-31,Night,Low,None,120330,Yes
C002979,V03156,L0160,S027,Fraud,2025-06-26,Evening,High,Knife,343157,No
C002980,V03416,L0116,S040,Kidnapping,2025-12-30,Night,Low,None,155827,No
C002981,V03556,L0253,S019,Kidnapping,2023-09-07,Morning,Medium,Knife,148166,Yes
C002982,V02357,L0288,S017,Burglary,2024-01-21,Night,High,None,466127,Yes
C002983,V00814,L0116,S043,Assault,2024-12-09,Evening,Low,None,287331,No
C002984,V03984,L0072,S073,Theft,2024-07-20,Afternoon,Low,Gun,169656,Yes
C002985,V02275,L0200,S017,Burglary,2023-01-30,Afternoon,Medium,None,47534,Yes
C002986,V00061,L0146,S023,Robbery,2025-06-20,Afternoon,Medium,Gun,464649,Yes
C002987,V00372,L0085,S007,Theft,2023-07-28,Morning,High,Knife,199269,Yes
C002988,V01665,L0027,S049,Cyber Crime,2023-06-04,Afternoon,Medium,Knife,499652,Yes
C002989,V02276,L0269,S067,Assault,2024-01-30,Afternoon,Medium,None,1859,Yes
C002990,V00997,L0254,S026,Assault,2023-12-22,Evening,Low,Stick,357596,Yes
C002991,V00274,L0052,S047,Burglary,2023-10-19,Evening,Medium,Gun,406213,Yes
C002992,V01577,L0167,S032,Cyber Crime,2023-04-16,Afternoon,Medium,Gun,398658,No
C002993,V00409,L0282,S012,Robbery,2025-04-07,Night,High,Knife,231824,No
C002994,V03058,L0054,S042,Cyber Crime,2025-12-29,Afternoon,Medium,None,359786,No
C002995,V03658,L0134,S005,Theft,2025-07-12,Evening,Medium,Knife,25200,No
C002996,V02985,L0138,S021,Theft,2024-01-24,Night,Low,Gun,82818,No
C002997,V03868,L0283,S042,Kidnapping,2023-04-06,Morning,Low,Gun,456880,Yes
C002998,V01340,L0262,S028,Cyber Crime,2024-12-13,Afternoon,High,None,229615,No
C002999,V00274,L0202,S008,Cyber Crime,2023-09-03,Afternoon,Low,Gun,287607,Yes
C003000,V03237,L0239,S017,Cyber Crime,2025-12-29,Afternoon,High,Gun,395430,Yes
C003001,V01165,L0269,S017,Robbery,2024-12-03,Afternoon,High,Gun,417536,Yes
C003002,V00906,L0238,S057,Assault,2025-11-01,Night,Medium,Gun,259492,Yes
C003003,V01009,L0199,S074,Burglary,2025-10-20,Evening,Low,None,278651,No
C003004,V02434,L0286,S003,Robbery,2023-09-04,Afternoon,Medium,Knife,479379,Yes
C003005,V00174,L0102,S040,Kidnapping,2025-04-29,Afternoon,Low,None,288202,Yes
C003006,V01524,L0124,S049,Fraud,2023-12-04,Morning,Low,Gun,89692,No
C003007,V00378,L0188,S031,Assault,2023-06-04,Night,Low,None,438319,No
C003008,V03479,L0026,S006,Fraud,2025-05-02,Afternoon,Medium,Gun,490808,Yes
C003009,V03162,L0268,S012,Theft,2023-07-30,Afternoon,Low,None,291627,Yes
C003010,V00731,L0049,S052,Fraud,2025-09-12,Morning,Low,Knife,354943,Yes
C003011,V03235,L0280,S045,Cyber Crime,2023-01-31,Afternoon,Medium,Knife,77098,No
C003012,V03932,L0002,S059,Theft,2025-05-24,Evening,Medium,Stick,155447,Yes
C003013,V02922,L0043,S065,Kidnapping,2023-12-10,Night,Medium,Knife,134340,Yes
C003014,V03741,L0024,S008,Cyber Crime,2024-07-24,Afternoon,Low,None,279484,Yes
C003015,V00058,L0034,S047,Theft,2025-09-09,Morning,Medium,Knife,142468,No
C003016,V01518,L0130,S011,Robbery,2023-12-13,Evening,Medium,Knife,349868,No
C003017,V03500,L0272,S052,Assault,2023-09-18,Night,Low,Knife,463391,No
C003018,V00161,L0190,S001,Assault,2025-12-07,Night,Low,Stick,19423,Yes
C003019,V00913,L0281,S008,Theft,2023-05-21,Morning,Medium,Stick,366154,Yes
C003020,V00173,L0277,S065,Assault,2024-12-31,Evening,Low,Gun,100214,No
C003021,V00484,L0029,S054,Assault,2025-04-14,Morning,Medium,None,366855,Yes
C003022,V03419,L0280,S008,Fraud,2023-11-05,Evening,High,Stick,396550,No
C003023,V01762,L0086,S062,Kidnapping,2025-04-14,Afternoon,Low,Gun,111214,Yes
C003024,V00210,L0026,S070,Theft,2024-11-22,Evening,Low,Gun,118695,No
C003025,V01952,L0160,S010,Theft,2025-05-02,Night,Medium,None,452757,Yes
C003026,V00751,L0067,S052,Assault,2024-12-17,Afternoon,High,Gun,423179,Yes
C003027,V03464,L0076,S002,Burglary,2023-12-16,Afternoon,High,Knife,263897,No
C003028,V02491,L0123,S018,Theft,2024-08-18,Morning,Low,None,469554,Yes
C003029,V01291,L0023,S023,Robbery,2024-12-09,Night,Low,Knife,77958,Yes
C003030,V02457,L0016,S040,Assault,2023-11-14,Night,Medium,None,137365,Yes
C003031,V01494,L0015,S036,Robbery,2023-10-24,Morning,Medium,None,404912,No
C003032,V03208,L0284,S001,Cyber Crime,2023-02-04,Night,Low,None,115623,Yes
C003033,V00676,L0015,S022,Cyber Crime,2025-09-23,Evening,Medium,None,71624,Yes
C003034,V03032,L0284,S019,Burglary,2024-12-18,Afternoon,Low,Stick,391654,Yes
C003035,V00394,L0096,S075,Burglary,2023-05-12,Evening,Medium,Knife,25400,No
C003036,V00197,L0192,S033,Theft,2024-09-06,Night,Medium,Gun,479462,Yes
C003037,V00232,L0222,S064,Assault,2024-05-16,Afternoon,Medium,None,189473,Yes
C003038,V01287,L0181,S030,Theft,2024-01-28,Morning,Medium,None,69623,Yes
C003039,V02245,L0225,S024,Theft,2023-12-17,Afternoon,Medium,None,177729,Yes
C003040,V03781,L0101,S060,Theft,2023-11-09,Night,Medium,None,370858,Yes
C003041,V00605,L0189,S063,Robbery,2025-05-19,Afternoon,Medium,None,403736,No
C003042,V02563,L0160,S039,Burglary,2025-06-23,Morning,Low,Stick,23871,No
C003043,V01151,L0177,S066,Fraud,2023-11-01,Morning,Low,Gun,40012,Yes
C003044,V02807,L0077,S058,Fraud,2025-10-30,Afternoon,Medium,Stick,9646,Yes
C003045,V03675,L0163,S073,Robbery,2023-05-04,Night,Low,None,465363,Yes
C003046,V02714,L0246,S018,Fraud,2024-04-16,Morning,Medium,None,333519,Yes
C003047,V02738,L0191,S069,Burglary,2023-10-25,Afternoon,Medium,None,247318,No
C003048,V01810,L0108,S062,Cyber Crime,2023-01-04,Evening,Low,None,438821,Yes
C003049,V01177,L0052,S068,Burglary,2023-11-14,Night,Medium,None,196352,Yes
C003050,V03186,L0211,S060,Robbery,2025-02-04,Morning,High,Stick,101462,No
C003051,V02146,L0093,S063,Kidnapping,2023-08-21,Night,Low,None,274273,Yes
C003052,V02853,L0119,S034,Cyber Crime,2023-05-03,Evening,Low,None,124868,Yes
C003053,V01828,L0289,S065,Theft,2024-10-06,Night,Low,Gun,195192,No
C003054,V02745,L0228,S023,Kidnapping,2025-09-21,Morning,Medium,None,132457,Yes
C003055,V02485,L0230,S015,Kidnapping,2025-12-16,Morning,Low,None,367949,No
C003056,V01899,L0133,S043,Cyber Crime,2024-09-05,Evening,Low,None,45369,Yes
C003057,V03103,L0296,S026,Robbery,2023-11-17,Afternoon,Medium,None,301359,Yes
C003058,V01167,L0284,S039,Cyber Crime,2023-09-09,Morning,Medium,None,407268,Yes
C003059,V02054,L0264,S041,Fraud,2025-09-17,Morning,Medium,Gun,472989,Yes
C003060,V00196,L0250,S055,Kidnapping,2025-09-30,Morning,High,Knife,262210,Yes
C003061,V01698,L0271,S072,Robbery,2025-09-11,Night,Low,Gun,450428,No
C003062,V00906,L0065,S024,Cyber Crime,2024-01-23,Morning,Low,Knife,431863,Yes
C003063,V03097,L0130,S012,Assault,2023-11-12,Afternoon,High,None,248127,Yes
C003064,V02510,L0226,S030,Burglary,2025-08-10,Evening,Medium,None,23928,No
C003065,V03735,L0110,S046,Burglary,2024-03-11,Afternoon,Medium,None,470358,Yes
C003066,V02815,L0256,S014,Assault,2025-08-27,Night,Low,Gun,450384,No
C003067,V02436,L0192,S021,Kidnapping,2025-11-15,Evening,High,Gun,343060,Yes
C003068,V00011,L0272,S015,Assault,2025-02-20,Night,Low,Knife,339597,No
C003069,V03887,L0157,S024,Burglary,2024-11-20,Night,Medium,None,464450,Yes
C003070,V00150,L0216,S074,Burglary,2024-10-15,Evening,Medium,None,183444,Yes
C003071,V01918,L0023,S071,Burglary,2023-07-22,Afternoon,Low,Stick,325897,Yes
C003072,V01753,L0252,S018,Burglary,2023-03-13,Afternoon,Medium,None,238407,Yes
C003073,V00823,L0118,S066,Burglary,2023-01-06,Morning,Low,Knife,66068,Yes
C003074,V03672,L0288,S059,Fraud,2025-05-18,Night,Low,None,469851,Yes
C003075,V02735,L0243,S066,Cyber Crime,2023-03-07,Afternoon,Low,Knife,101288,Yes
C003076,V02415,L0122,S047,Cyber Crime,2024-07-18,Afternoon,Low,Stick,47618,No
C003077,V00982,L0094,S029,Cyber Crime,2023-06-24,Evening,Low,None,326707,Yes
C003078,V03659,L0069,S053,Theft,2025-03-16,Morning,Low,None,334496,Yes
C003079,V03680,L0141,S075,Theft,2025-01-13,Morning,Low,None,246154,No
C003080,V03026,L0105,S038,Fraud,2023-03-04,Morning,Low,Gun,414264,Yes
C003081,V00395,L0292,S022,Kidnapping,2024-08-25,Night,Medium,Stick,180980,Yes
C003082,V03055,L0057,S074,Robbery,2025-04-14,Afternoon,Medium,Gun,111743,Yes
C003083,V01207,L0039,S052,Assault,2024-01-12,Night,Low,Knife,285223,No
C003084,V01263,L0171,S029,Theft,2023-02-20,Morning,Low,None,252497,Yes
C003085,V02552,L0155,S022,Fraud,2025-07-15,Night,Medium,Stick,31637,Yes
C003086,V03601,L0271,S069,Cyber Crime,2024-08-04,Morning,Medium,Knife,145428,Yes
C003087,V03472,L0093,S006,Kidnapping,2025-05-22,Evening,Low,Knife,292154,Yes
C003088,V00848,L0203,S073,Theft,2024-12-16,Afternoon,High,None,131850,No
C003089,V00032,L0257,S047,Theft,2025-06-08,Evening,High,None,99816,Yes
C003090,V03475,L0041,S056,Assault,2023-02-17,Afternoon,High,Knife,115768,Yes
C003091,V01543,L0131,S017,Robbery,2025-01-02,Evening,Medium,None,258550,No
C003092,V03762,L0242,S023,Theft,2023-09-27,Night,High,Knife,183947,No
C003093,V01012,L0043,S044,Robbery,2025-09-28,Afternoon,Low,Knife,146941,Yes
C003094,V03588,L0268,S042,Burglary,2024-04-22,Night,Low,None,482414,Yes
C003095,V00003,L0270,S037,Cyber Crime,2023-10-01,Afternoon,Low,None,272251,Yes
C003096,V03376,L0293,S058,Fraud,2024-09-01,Evening,High,Knife,209885,Yes
C003097,V00065,L0288,S045,Assault,2025-05-05,Afternoon,Low,None,166810,Yes
C003098,V02959,L0024,S027,Assault,2023-10-16,Morning,Medium,None,265513,No
C003099,V01319,L0288,S038,Assault,2025-09-09,Evening,Low,Knife,250277,No
C003100,V03248,L0186,S049,Kidnapping,2023-07-02,Night,Medium,Knife,365367,Yes
C003101,V02695,L0020,S059,Burglary,2024-06-30,Afternoon,Low,Gun,437629,Yes
C003102,V01759,L0161,S035,Cyber Crime,2025-05-22,Night,Medium,None,359852,No
C003103,V01765,L0221,S047,Assault,2025-02-17,Night,Low,Knife,10650,Yes
C003104,V00304,L0253,S029,Assault,2024-07-15,Afternoon,Medium,Stick,193150,No
C003105,V00154,L0130,S052,Kidnapping,2024-01-08,Afternoon,Low,None,319153,No
C003106,V00325,L0291,S044,Cyber Crime,2023-08-30,Evening,High,None,302144,No
C003107,V01040,L0023,S015,Burglary,2023-05-02,Evening,High,None,379924,Yes
C003108,V03294,L0093,S066,Assault,2023-04-11,Night,High,Knife,384721,Yes
C003109,V03321,L0163,S050,Burglary,2024-02-05,Night,Low,Knife,395134,Yes
C003110,V01981,L0012,S044,Cyber Crime,2023-03-23,Night,High,Knife,54380,Yes
C003111,V03280,L0251,S014,Burglary,2025-07-10,Morning,Medium,Knife,435071,Yes
C003112,V01842,L0190,S017,Theft,2025-04-24,Night,Low,None,71608,No
C003113,V02029,L0037,S026,Cyber Crime,2023-12-23,Night,Medium,None,325954,Yes
C003114,V03887,L0155,S041,Burglary,2025-09-12,Evening,Low,Stick,8468,Yes
C003115,V03647,L0052,S065,Burglary,2023-02-21,Afternoon,Medium,None,109232,Yes
C003116,V02427,L0241,S027,Kidnapping,2025-12-01,Night,Low,Stick,154692,Yes
C003117,V03210,L0066,S017,Fraud,2025-03-26,Evening,Low,Gun,467377,No
C003118,V03337,L0115,S037,Theft,2024-04-25,Afternoon,Medium,Knife,455162,No
C003119,V00076,L0115,S007,Kidnapping,2025-06-12,Afternoon,Medium,Knife,119104,Yes
C003120,V03656,L0245,S050,Theft,2025-04-19,Night,Medium,Gun,78570,No
C003121,V01941,L0180,S059,Robbery,2024-05-01,Morning,Low,None,236047,No
C003122,V03115,L0111,S075,Assault,2023-12-15,Afternoon,Medium,Knife,189397,Yes
C003123,V01922,L0035,S043,Fraud,2025-03-15,Evening,Medium,None,42898,Yes
C003124,V01188,L0213,S073,Kidnapping,2023-09-07,Afternoon,Low,None,200788,Yes
C003125,V03197,L0137,S040,Fraud,2023-10-17,Evening,Medium,None,440009,Yes
C003126,V02581,L0051,S029,Cyber Crime,2024-04-29,Morning,High,None,256616,Yes
C003127,V00215,L0279,S062,Cyber Crime,2025-12-15,Morning,Low,None,463356,No
C003128,V00884,L0164,S052,Burglary,2024-01-20,Night,Medium,None,396906,Yes
C003129,V01638,L0194,S008,Cyber Crime,2025-12-29,Morning,Medium,None,115139,No
C003130,V01395,L0229,S009,Cyber Crime,2025-08-05,Morning,Medium,Knife,195037,Yes
C003131,V00771,L0184,S030,Cyber Crime,2024-09-27,Morning,High,None,245920,Yes
C003132,V03518,L0111,S057,Kidnapping,2025-07-03,Morning,Medium,None,164568,Yes
C003133,V00384,L0134,S026,Fraud,2024-02-29,Night,Low,Stick,304377,Yes
C003134,V01323,L0020,S065,Burglary,2025-07-26,Morning,High,Gun,89372,Yes
C003135,V03522,L0040,S055,Assault,2025-04-20,Morning,Medium,Gun,121577,No
C003136,V00850,L0102,S045,Cyber Crime,2025-10-31,Morning,Medium,None,364983,Yes
C003137,V00311,L0010,S034,Burglary,2025-10-25,Night,Medium,None,429273,Yes
C003138,V03318,L0239,S034,Kidnapping,2023-03-18,Afternoon,Low,Knife,106247,No
C003139,V01484,L0166,S063,Kidnapping,2023-10-01,Night,Medium,None,421833,Yes
C003140,V02945,L0045,S027,Cyber Crime,2023-05-28,Night,High,None,347483,No
C003141,V01055,L0003,S028,Fraud,2023-06-10,Afternoon,High,Knife,475802,Yes
C003142,V02672,L0137,S062,Cyber Crime,2023-09-29,Night,Low,None,12137,Yes
C003143,V00958,L0096,S026,Kidnapping,2023-03-17,Morning,Medium,None,492540,Yes
C003144,V03584,L0136,S043,Kidnapping,2025-02-15,Morning,Low,Knife,211614,Yes
C003145,V03295,L0109,S015,Robbery,2023-04-04,Evening,Medium,None,296736,Yes
C003146,V02220,L0130,S010,Theft,2025-02-09,Afternoon,Low,None,257131,No
C003147,V02093,L0192,S031,Assault,2023-02-10,Evening,High,Knife,445053,Yes
C003148,V03863,L0102,S067,Kidnapping,2023-01-07,Afternoon,Medium,None,148963,No
C003149,V03130,L0193,S033,Assault,2023-01-04,Morning,High,None,242308,Yes
C003150,V00310,L0221,S002,Burglary,2024-11-25,Morning,Low,None,64495,Yes
C003151,V03559,L0138,S049,Burglary,2025-01-09,Night,Medium,None,154816,No
C003152,V02806,L0261,S001,Burglary,2023-05-21,Night,Medium,None,170795,No
C003153,V02592,L0077,S025,Assault,2024-10-28,Afternoon,Low,Knife,466967,Yes
C003154,V01402,L0091,S040,Assault,2023-02-01,Evening,Medium,None,48880,No
C003155,V02313,L0096,S027,Robbery,2023-03-12,Morning,Low,None,292220,No
C003156,V00107,L0206,S051,Robbery,2023-01-09,Afternoon,Medium,Knife,44078,No
C003157,V03213,L0089,S035,Kidnapping,2024-05-12,Afternoon,Low,Stick,297631,No
C003158,V02967,L0059,S016,Robbery,2023-01-15,Night,Low,None,174836,No
C003159,V03489,L0041,S065,Fraud,2025-12-27,Afternoon,Low,Gun,371815,Yes
C003160,V02843,L0016,S065,Assault,2024-01-20,Evening,Medium,Knife,152965,Yes
C003161,V02558,L0167,S010,Robbery,2023-08-27,Night,Low,Knife,124161,Yes
C003162,V01247,L0074,S004,Theft,2024-12-03,Night,Medium,Gun,39444,No
C003163,V03452,L0148,S012,Cyber Crime,2023-10-11,Night,Medium,None,311433,Yes
C003164,V03984,L0271,S001,Burglary,2025-10-07,Afternoon,Medium,None,162731,Yes
C003165,V03193,L0017,S041,Assault,2023-03-26,Afternoon,Medium,Knife,216532,Yes
C003166,V02545,L0090,S038,Cyber Crime,2025-07-15,Night,High,None,491623,No
C003167,V01369,L0080,S017,Cyber Crime,2023-10-03,Evening,Low,Stick,252490,No
C003168,V00832,L0067,S067,Kidnapping,2024-05-12,Night,Low,None,262781,Yes
C003169,V02301,L0216,S066,Robbery,2024-04-15,Afternoon,Medium,Knife,161871,No
C003170,V02722,L0171,S002,Robbery,2023-03-07,Night,Medium,None,207863,Yes
C003171,V02488,L0129,S017,Cyber Crime,2025-10-17,Afternoon,High,None,89979,Yes
C003172,V02477,L0166,S024,Fraud,2024-04-17,Night,Low,None,384286,Yes
C003173,V01296,L0125,S019,Kidnapping,2023-10-06,Morning,Medium,None,266079,Yes
C003174,V01512,L0239,S003,Fraud,2025-01-07,Morning,Low,Stick,410765,Yes
C003175,V01258,L0248,S048,Kidnapping,2023-07-26,Night,Low,Stick,272200,Yes
C003176,V03630,L0129,S065,Theft,2023-08-31,Afternoon,Medium,Knife,178295,Yes
C003177,V02196,L0121,S003,Cyber Crime,2023-02-09,Morning,Medium,Gun,136707,No
C003178,V02425,L0016,S034,Kidnapping,2025-11-08,Evening,Low,None,408331,Yes
C003179,V00913,L0111,S024,Burglary,2025-02-20,Night,Medium,Knife,57832,Yes
C003180,V02655,L0247,S047,Robbery,2023-03-11,Afternoon,Medium,None,27683,No
C003181,V00555,L0254,S021,Kidnapping,2025-03-17,Evening,Low,Gun,52727,Yes
C003182,V02100,L0230,S046,Fraud,2023-08-21,Afternoon,Low,None,478388,Yes
C003183,V02017,L0095,S057,Assault,2023-11-29,Night,Low,Gun,23576,Yes
C003184,V03129,L0105,S023,Assault,2025-05-22,Evening,Low,None,486454,Yes
C003185,V01644,L0071,S071,Assault,2023-10-19,Night,Low,None,136132,Yes
C003186,V03809,L0091,S034,Kidnapping,2024-07-07,Morning,Medium,None,263765,Yes
C003187,V00165,L0027,S004,Theft,2024-05-22,Morning,Low,None,176196,Yes
C003188,V03743,L0230,S067,Kidnapping,2025-02-14,Night,High,None,34824,No
C003189,V01290,L0166,S069,Burglary,2025-05-29,Evening,Medium,None,323739,Yes
C003190,V02278,L0132,S015,Theft,2025-09-02,Afternoon,Low,Knife,451422,No
C003191,V03266,L0209,S007,Cyber Crime,2024-01-17,Morning,Low,Knife,496073,Yes
C003192,V00665,L0156,S014,Fraud,2023-10-20,Night,High,None,11902,No
C003193,V00192,L0001,S074,Assault,2024-12-28,Night,Medium,None,81621,Yes
C003194,V01857,L0280,S024,Robbery,2023-03-27,Evening,Low,None,361270,No
C003195,V03066,L0278,S016,Theft,2023-03-06,Evening,Low,Gun,234656,No
C003196,V03142,L0240,S041,Cyber Crime,2025-06-18,Night,Medium,Knife,276844,Yes
C003197,V01203,L0066,S005,Fraud,2025-03-23,Evening,Low,Knife,338952,Yes
C003198,V03860,L0294,S053,Burglary,2024-09-24,Night,High,Stick,277299,No
C003199,V03183,L0052,S032,Cyber Crime,2025-12-01,Afternoon,Low,None,269621,No
C003200,V01121,L0015,S062,Fraud,2023-12-02,Morning,Medium,None,487824,Yes
C003201,V03541,L0184,S048,Assault,2025-03-06,Morning,Medium,Knife,310046,No
C003202,V02755,L0288,S011,Robbery,2024-07-05,Evening,Low,Knife,61769,Yes
C003203,V00210,L0212,S008,Kidnapping,2025-01-10,Night,Low,Knife,119344,Yes
C003204,V03763,L0293,S063,Cyber Crime,2025-06-03,Morning,Medium,None,31214,Yes
